ranking	entrez_id
2869	24140
2869	2524
2869	252995
2869	253461
2869	2539
2869	254295
2869	256764
2869	25886
2869	25891
2869	2590
2869	25932
2869	26037
2869	26119
2869	26136
2869	26277
2869	26292
2869	27022
2869	27044
2869	27075
2869	2709
2869	27232
2869	27333
2869	27344
2869	27352
2869	2790
2869	28
2869	285381
2869	28955
2869	28966
2869	28978
2869	29058
2869	29074
2869	29085
2869	29103
2869	2919
2869	2971
2869	29775
2869	29777
2869	29880
2869	29901
2869	3059
2869	3073
2869	3087
2869	3099
2869	316
2869	3223
2869	3306
2869	3315
2869	3418
2869	342035
2869	3421
2869	347733
2869	353
2869	3664
2869	3670
2869	3683
2869	3706
2869	3720
2869	374907
2869	3783
2869	3814
2869	3852
2869	3858
2869	388323
2869	388722
2869	389136
2869	3910
2869	391123
2869	3914
2869	397
2869	3985
2869	400451
2869	4035
2869	4051
2869	4094
2869	415
2869	4162
2869	4193
2869	439
2869	4499
2869	4502
2869	462
2869	4642
2869	4665
2869	4669
2869	4697
2869	4711
2869	4717
2869	4731
2869	4809
2869	4853
2869	489
2869	4953
2869	4969
2869	5047
2869	50624
2869	5096
2869	5097
2869	51029
2869	51031
2869	51032
2869	51043
2869	51108
2869	51110
2869	51111
2869	51119
2869	51125
2869	51142
2869	51154
2869	51195
2869	51208
2869	51228
2869	5127
2869	51274
2869	51279
2869	51300
2869	51309
2869	51330
2869	51367
2869	51397
2869	51422
2869	51429
2869	51477
2869	51503
2869	51530
2869	51561
2869	51564
2869	51588
2869	51655
2869	51727
2869	523
2869	5321
2869	5328
2869	5361
2869	53838
2869	54097
2869	5436
2869	54463
2869	54468
2869	54539
2869	54674
2869	54749
2869	5481
2869	54815
2869	54838
2869	54874
2869	54890
2869	54976
2869	54997
2869	55030
2869	55093
2869	55178
2869	55198
2869	55214
2869	5524
2869	55245
2869	55287
2869	55344
2869	55437
2869	55616
2869	55625
2869	5564
2869	5566
2869	55684
2869	55731
2869	5577
2869	55833
2869	55884
2869	55908
2869	55974
2869	56034
2869	56256
2869	56475
2869	56731
2869	56898
2869	56950
2869	5705
2869	57085
2869	57095
2869	57104
2869	57132
2869	57179
2869	5721
2869	5738
2869	5740
2869	57414
2869	5742
2869	57619
2869	5795
2869	5859
2869	5867
2869	5997
2869	5999
2869	60314
2869	6047
2869	6049
2869	60678
2869	608
2869	6094
2869	6161
2869	6169
2869	6176
2869	6194
2869	6210
2869	623
2869	6238
2869	6294
2869	634
2869	63901
2869	64083
2869	64175
2869	642273
2869	644
2869	6446
2869	644844
2869	6452
2869	64792
2869	64798
2869	64855
2869	649
2869	64925
2869	64979
2869	6518
2869	6533
2869	65999
2869	6604
2869	6612
2869	6631
2869	6652
2869	6653
2869	6657
2869	6692
2869	6778
2869	6789
2869	6836
2869	6876
2869	694
2869	7001
2869	7016
2869	7026
2869	7058
2869	7059
2869	7077
2869	7079
2869	7106
2869	7108
2869	7111
2869	7123
2869	7136
2869	7155
2869	7162
2869	7169
2869	7171
2869	7186
2869	728340
2869	7317
2869	7343
2869	7376
2869	7381
2869	7421
2869	7586
2869	760
2869	7625
2869	7755
2869	7879
2869	78988
2869	79080
2869	79094
2869	79142
2869	79170
2869	79413
2869	79444
2869	79654
2869	79706
2869	79720
2869	79745
2869	79803
2869	7993
2869	79966
2869	79971
2869	80045
2869	80117
2869	80146
2869	80199
2869	80228
2869	8030
2869	80308
2869	80324
2869	80331
2869	80772
2869	80781
2869	8079
2869	80830
2869	81606
2869	81671
2869	81693
2869	81849
2869	81857
2869	81928
2869	83439
2869	83475
2869	8365
2869	8405
2869	84080
2869	8416
2869	8427
2869	84303
2869	84316
2869	84450
2869	84545
2869	84557
2869	8462
2869	84650
2869	84693
2869	84706
2869	84803
2869	84818
2869	84886
2869	84893
2869	8491
2869	84915
2869	84934
2869	84954
2869	84962
2869	8530
2869	85377
2869	85406
2869	85444
2869	85453
2869	8547
2869	8608
2869	8646
2869	8667
2869	8682
2869	8704
2869	8710
2869	8817
2869	8829
2869	88455
2869	8875
2869	8932
2869	8971
2869	90
2869	90019
2869	90324
2869	90993
2869	91012
2869	9122
2869	91252
2869	91300
2869	91368
2869	915
2869	91703
2869	9180
2869	9263
2869	92737
2869	9289
2869	93082
2869	9341
2869	9351
2869	9423
2869	9510
2869	9545
2869	9669
2869	9670
2869	9762
2869	9794
2869	9812
2869	9846
2869	9900
2869	9913
2869	9957
3369	1004
3369	10045
3369	10103
3369	10133
3369	10135
3369	10227
3369	10228
3369	10302
3369	10319
3369	1032
3369	10367
3369	10381
3369	10382
3369	10461
3369	10482
3369	10489
3369	10522
3369	10541
3369	10559
3369	10561
3369	10600
3369	10609
3369	10654
3369	10667
3369	10669
3369	10726
3369	1073
3369	10783
3369	10788
3369	10799
3369	10826
3369	10890
3369	11083
3369	11138
3369	11178
3369	11183
3369	11188
3369	11234
3369	11245
3369	112483
3369	11253
3369	11284
3369	112950
3369	112970
3369	113000
3369	114926
3369	115548
3369	115572
3369	115939
3369	116028
3369	116071
3369	116835
3369	116842
3369	121457
3369	122704
3369	122786
3369	125150
3369	125488
3369	126433
3369	1272
3369	127687
3369	128
3369	1282
3369	1284
3369	128637
3369	1287
3369	129607
3369	13
3369	130
3369	1301
3369	1303
3369	130589
3369	130617
3369	1316
3369	1351
3369	136
3369	138311
3369	140739
3369	1468
3369	147166
3369	147372
3369	151887
3369	152002
3369	153830
3369	154791
3369	155382
3369	1592
3369	1612
3369	162
3369	1622
3369	162466
3369	1633
3369	164284
3369	164312
3369	166
3369	170394
3369	1718
3369	1829
3369	1832
3369	1844
3369	1942
3369	1946
3369	1960
3369	197370
3369	200734
3369	201965
3369	2023
3369	2026
3369	2036
3369	2053
3369	2057
3369	2067
3369	2113
3369	2134
3369	2150
3369	2171
3369	2197
3369	219743
3369	219855
3369	2200
3369	221079
3369	221120
3369	221955
3369	222171
3369	2261
3369	22907
3369	22950
3369	22994
3369	23085
3369	23174
3369	23192
3369	23332
3369	2335
3369	23396
3369	23433
3369	23483
3369	23521
3369	2354
3369	23554
3369	23587
3369	23608
3369	23616
3369	23645
3369	23657
3369	23677
3369	23759
3369	245973
3369	254427
3369	2581
3369	25825
3369	25865
3369	25874
3369	25915
3369	259217
3369	25924
3369	25928
3369	25939
3369	25963
3369	26020
3369	26088
3369	26112
3369	26164
3369	261729
3369	26286
3369	26469
3369	26505
3369	26577
3369	27143
3369	27189
3369	27242
3369	27335
3369	27436
3369	27440
3369	2778
3369	2783
3369	2786
3369	2797
3369	282969
3369	284
3369	286262
3369	28985
3369	28991
3369	29095
3369	2931
3369	2954
3369	2958
3369	29761
3369	29948
3369	29952
3369	29978
3369	29992
3369	3021
3369	3035
3369	3069
3369	30846
3369	3155
3369	3164
3369	3267
3369	337867
3369	3428
3369	3430
3369	3597
3369	3669
3369	3672
3369	3684
3369	3725
3369	3730
3369	3732
3369	375791
3369	387882
3369	388743
3369	3908
3369	3912
3369	3915
3369	396
3369	401546
3369	4023
3369	4033
3369	4052
3369	4082
3369	4111
3369	414
3369	4147
3369	4149
3369	415117
3369	4201
3369	4217
3369	4343
3369	441168
3369	4430
3369	4495
3369	4605
3369	4704
3369	4716
3369	4802
3369	4826
3369	490
3369	4920
3369	4929
3369	4931
3369	4940
3369	5018
3369	5049
3369	5092
3369	51019
3369	51027
3369	51056
3369	51061
3369	51070
3369	51075
3369	51116
3369	51143
3369	51204
3369	51234
3369	51292
3369	51375
3369	51389
3369	5167
3369	51702
3369	518
3369	5204
3369	5216
3369	522
3369	5270
3369	5300
3369	5307
3369	5315
3369	5329
3369	53343
3369	53905
3369	5433
3369	54360
3369	5440
3369	54440
3369	54492
3369	54583
3369	54662
3369	54732
3369	54737
3369	54809
3369	54842
3369	54873
3369	54901
3369	54930
3369	54940
3369	550
3369	55008
3369	55041
3369	55140
3369	55177
3369	55278
3369	553115
3369	55312
3369	55341
3369	55422
3369	5547
3369	55512
3369	5571
3369	55755
3369	55773
3369	55819
3369	55841
3369	55848
3369	55973
3369	56181
3369	5689
3369	56911
3369	56927
3369	56945
3369	57007
3369	57089
3369	57126
3369	57162
3369	57171
3369	572
3369	57214
3369	57223
3369	5727
3369	573
3369	57473
3369	57523
3369	57561
3369	57701
3369	57799
3369	57801
3369	57834
3369	5797
3369	58485
3369	58515
3369	5916
3369	59343
3369	59352
3369	5948
3369	5955
3369	598
3369	599
3369	6018
3369	6141
3369	6146
3369	6152
3369	6155
3369	6157
3369	6173
3369	6181
3369	6188
3369	6195
3369	6205
3369	6233
3369	624
3369	6311
3369	6386
3369	63941
3369	6398
3369	64092
3369	64108
3369	64115
3369	64208
3369	64210
3369	6449
3369	645
3369	64598
3369	64651
3369	6470
3369	64782
3369	64928
3369	6494
3369	64983
3369	65080
3369	6510
3369	65244
3369	656
3369	6564
3369	6576
3369	6580
3369	65983
3369	6603
3369	6618
3369	6622
3369	6649
3369	6715
3369	6767
3369	6772
3369	6813
3369	6932
3369	7030
3369	7048
3369	7064
3369	7084
3369	7205
3369	7216
3369	7226
3369	7249
3369	725
3369	7321
3369	7342
3369	7358
3369	7360
3369	7364
3369	7368
3369	7414
3369	746
3369	7779
3369	788
3369	79004
3369	79033
3369	79056
3369	79086
3369	79568
3369	79581
3369	79616
3369	79622
3369	79652
3369	79767
3369	79815
3369	79957
3369	80023
3369	8031
3369	8076
3369	80764
3369	80774
3369	811
3369	8140
3369	81488
3369	81532
3369	81555
3369	81847
3369	8190
3369	8227
3369	8266
3369	8273
3369	8310
3369	8338
3369	83468
3369	83548
3369	83549
3369	83605
3369	83642
3369	83667
3369	83699
3369	83715
3369	83746
3369	83860
3369	83931
3369	84063
3369	84065
3369	84163
3369	84326
3369	84334
3369	8439
3369	84572
3369	847
3369	84932
3369	84967
3369	8501
3369	85236
3369	8535
3369	8635
3369	8638
3369	8654
3369	8660
3369	8677
3369	8712
3369	8714
3369	8725
3369	8776
3369	8818
3369	8835
3369	8854
3369	8887
3369	8992
3369	90249
3369	90390
3369	90522
3369	9080
3369	91137
3369	91272
3369	9133
3369	91663
3369	9170
3369	91828
3369	924
3369	9240
3369	9241
3369	9253
3369	9296
3369	9337
3369	9360
3369	9415
3369	9448
3369	9473
3369	9595
3369	9605
3369	963
3369	9766
3369	978
3369	9784
3369	9830
3369	984
3369	9961
3369	997
3869	1000
3869	100101267
3869	100130933
3869	10069
3869	10079
3869	10100
3869	10175
3869	10193
3869	10218
3869	1024
3869	10248
3869	10322
3869	10327
3869	10421
3869	10422
3869	10450
3869	10459
3869	10516
3869	10534
3869	1054
3869	10569
3869	10580
3869	10802
3869	10863
3869	10865
3869	10867
3869	10952
3869	10998
3869	11014
3869	11030
3869	11054
3869	11112
3869	11157
3869	11167
3869	1123
3869	112495
3869	112574
3869	11313
3869	113220
3869	113278
3869	11345
3869	11346
3869	113675
3869	113829
3869	113878
3869	115024
3869	115290
3869	116039
3869	1175
3869	118663
3869	118813
3869	118932
3869	119504
3869	120892
3869	121053
3869	124975
3869	124995
3869	126133
3869	127262
3869	130367
3869	131034
3869	132160
3869	134145
3869	134510
3869	135112
3869	1382
3869	1398
3869	140733
3869	1469
3869	147
3869	148327
3869	148523
3869	149076
3869	149986
3869	150684
3869	151313
3869	151354
3869	1534
3869	154197
3869	1545
3869	1576
3869	157869
3869	1613
3869	162427
3869	1632
3869	1636
3869	164656
3869	167227
3869	1824
3869	19
3869	1903
3869	1910
3869	1997
3869	200186
3869	2002
3869	2011
3869	201254
3869	201266
3869	201292
3869	2040
3869	2069
3869	2120
3869	2122
3869	2124
3869	2180
3869	219738
3869	219790
3869	220213
3869	221091
3869	221491
3869	221937
3869	222865
3869	2274
3869	2281
3869	22820
3869	22862
3869	22921
3869	22998
3869	23091
3869	23144
3869	23218
3869	23223
3869	23344
3869	23384
3869	23428
3869	23480
3869	23481
3869	23514
3869	23580
3869	23761
3869	24139
3869	2526
3869	252839
3869	2533
3869	253982
3869	2548
3869	256714
3869	25777
3869	25801
3869	25807
3869	2582
3869	25829
3869	25870
3869	25902
3869	259230
3869	25945
3869	26031
3869	26093
3869	26099
3869	26270
3869	2639
3869	26608
3869	26751
3869	27035
3869	27113
3869	27128
3869	27153
3869	27258
3869	27301
3869	27347
3869	280
3869	2804
3869	2824
3869	2825
3869	284297
3869	284565
3869	285195
3869	285203
3869	285672
3869	285704
3869	286256
3869	28960
3869	28989
3869	28992
3869	29062
3869	29091
3869	29098
3869	29109
3869	2961
3869	2984
3869	29881
3869	29903
3869	29969
3869	30011
3869	3006
3869	3034
3869	306
3869	30850
3869	3094
3869	3169
3869	317749
3869	3214
3869	3249
3869	333
3869	3337
3869	3338
3869	3382
3869	338442
3869	339230
3869	340371
3869	340542
3869	3417
3869	3475
3869	3553
3869	3613
3869	3679
3869	3685
3869	3704
3869	390916
3869	391356
3869	3939
3869	3965
3869	399665
3869	4007
3869	4055
3869	4100
3869	4121
3869	414189
3869	4151
3869	4233
3869	4234
3869	4241
3869	4299
3869	4319
3869	432
3869	434
3869	4350
3869	4486
3869	463
3869	4638
3869	4648
3869	4684
3869	4729
3869	475
3869	4782
3869	4790
3869	4791
3869	48
3869	482
3869	4835
3869	4860
3869	4897
3869	4924
3869	493856
3869	4942
3869	5037
3869	50512
3869	50813
3869	51000
3869	51071
3869	51094
3869	51109
3869	51160
3869	5119
3869	51236
3869	51272
3869	51337
3869	51390
3869	5141
3869	51442
3869	51504
3869	51545
3869	5156
3869	51637
3869	51647
3869	51652
3869	51657
3869	51668
3869	51693
3869	51703
3869	5190
3869	5236
3869	5284
3869	5356
3869	5364
3869	5438
3869	5441
3869	5445
3869	54460
3869	54461
3869	54491
3869	54507
3869	54510
3869	54602
3869	54682
3869	54862
3869	54867
3869	54951
3869	54968
3869	54978
3869	54998
3869	55033
3869	55080
3869	55144
3869	5516
3869	55168
3869	55174
3869	55195
3869	5522
3869	5523
3869	5526
3869	55272
3869	55364
3869	5550
3869	55529
3869	55591
3869	55624
3869	55630
3869	55664
3869	55679
3869	55696
3869	55700
3869	55702
3869	55808
3869	55847
3869	55898
3869	5595
3869	55968
3869	56254
3869	56261
3869	5664
3869	56655
3869	56674
3869	57037
3869	57142
3869	57149
3869	57190
3869	57461
3869	57506
3869	57509
3869	57535
3869	5764
3869	57648
3869	5768
3869	57820
3869	5837
3869	5879
3869	58985
3869	59286
3869	59345
3869	5962
3869	60437
3869	60493
3869	6093
3869	6100
3869	6102
3869	6119
3869	613
3869	6132
3869	6165
3869	6197
3869	6242
3869	6251
3869	6274
3869	637
3869	6374
3869	6376
3869	63939
3869	63971
3869	64091
3869	64121
3869	6419
3869	642
3869	64374
3869	646
3869	64773
3869	64780
3869	64840
3869	64866
3869	64943
3869	64949
3869	65009
3869	6513
3869	6535
3869	6548
3869	6597
3869	6628
3869	6632
3869	6666
3869	667
3869	6728
3869	6745
3869	6804
3869	6834
3869	6905
3869	6913
3869	6924
3869	6948
3869	6949
3869	6988
3869	7067
3869	710
3869	7320
3869	7322
3869	7348
3869	7386
3869	7390
3869	7417
3869	7454
3869	752
3869	7570
3869	7745
3869	7763
3869	79006
3869	79007
3869	79047
3869	79102
3869	79171
3869	79228
3869	79591
3869	79643
3869	79697
3869	79709
3869	79754
3869	79763
3869	79863
3869	79958
3869	79974
3869	80195
3869	80320
3869	81
3869	81554
3869	81567
3869	81621
3869	81788
3869	81873
3869	819
3869	8192
3869	826
3869	83604
3869	83700
3869	83729
3869	83872
3869	83879
3869	8395
3869	83986
3869	840
3869	84058
3869	8408
3869	84153
3869	84164
3869	84168
3869	84233
3869	84247
3869	84293
3869	84327
3869	8436
3869	8440
3869	8453
3869	8459
3869	8467
3869	84687
3869	84817
3869	84836
3869	84861
3869	84868
3869	84898
3869	85012
3869	8532
3869	8611
3869	8728
3869	8799
3869	8805
3869	8819
3869	8858
3869	900
3869	90120
3869	9077
3869	90952
3869	9111
3869	91283
3869	9254
3869	9260
3869	92714
3869	9294
3869	9367
3869	9368
3869	94107
3869	9424
3869	94241
3869	9475
3869	9476
3869	9537
3869	9581
3869	9587
3869	961
3869	9655
3869	9663
3869	9672
3869	9682
3869	9686
3869	9725
3869	9776
3869	9887
3869	9894
3869	9903
3869	9921
3869	9922
3869	9926
3869	9973
4369	10019
4369	10076
4369	10090
4369	10106
4369	10159
4369	10204
4369	10244
4369	10273
4369	10280
4369	10371
4369	10446
4369	10452
4369	10457
4369	10458
4369	10478
4369	10480
4369	10544
4369	10587
4369	10602
4369	10659
4369	10671
4369	10672
4369	10695
4369	10844
4369	10923
4369	10949
4369	10972
4369	10979
4369	10993
4369	1101
4369	11021
4369	11065
4369	11094
4369	11118
4369	11221
4369	11224
4369	112849
4369	11316
4369	11322
4369	11331
4369	11334
4369	11337
4369	114789
4369	114879
4369	115207
4369	1153
4369	115650
4369	115701
4369	115708
4369	116228
4369	116254
4369	116441
4369	116496
4369	1173
4369	1182
4369	122553
4369	122953
4369	123096
4369	124565
4369	124583
4369	126208
4369	126792
4369	128308
4369	1294
4369	131601
4369	1340
4369	134265
4369	134285
4369	1373
4369	1386
4369	1387
4369	1389
4369	1390
4369	14
4369	140885
4369	1432
4369	144501
4369	146857
4369	147841
4369	1489
4369	152137
4369	1543
4369	158293
4369	158584
4369	1602
4369	160622
4369	1656
4369	166012
4369	170384
4369	171017
4369	1762
4369	1781
4369	1808
4369	1846
4369	196483
4369	199745
4369	2000
4369	200933
4369	201163
4369	201255
4369	2015
4369	2022
4369	203286
4369	2039
4369	204
4369	2049
4369	2068
4369	2185
4369	2196
4369	2217
4369	221908
4369	222
4369	2245
4369	22913
4369	22916
4369	22930
4369	22981
4369	22992
4369	23064
4369	23070
4369	23071
4369	23094
4369	23152
4369	23168
4369	23184
4369	23190
4369	23212
4369	23216
4369	23258
4369	23275
4369	23327
4369	23363
4369	23395
4369	23403
4369	23582
4369	23767
4369	253738
4369	25792
4369	25805
4369	25864
4369	25873
4369	25901
4369	25936
4369	25937
4369	25999
4369	26058
4369	26071
4369	26118
4369	26145
4369	26225
4369	2625
4369	2644
4369	26470
4369	26520
4369	26873
4369	26958
4369	27037
4369	27086
4369	27095
4369	271
4369	27230
4369	27239
4369	27244
4369	273
4369	2802
4369	283
4369	283635
4369	284486
4369	285489
4369	28956
4369	29078
4369	29100
4369	29117
4369	29887
4369	29924
4369	29946
4369	302
4369	3032
4369	30845
4369	3142
4369	3310
4369	3329
4369	3383
4369	345079
4369	345275
4369	349667
4369	3560
4369	359948
4369	3607
4369	3615
4369	3636
4369	3728
4369	375790
4369	376497
4369	378
4369	384
4369	388121
4369	389524
4369	39
4369	3932
4369	3959
4369	3983
4369	3991
4369	4005
4369	405
4369	4090
4369	412
4369	4128
4369	425054
4369	4259
4369	4292
4369	4301
4369	441150
4369	4494
4369	4645
4369	4664
4369	4690
4369	4694
4369	4735
4369	4739
4369	4776
4369	4780
4369	4794
4369	4803
4369	4817
4369	4832
4369	4864
4369	4882
4369	4946
4369	4957
4369	5045
4369	50619
4369	50807
4369	5095
4369	51085
4369	51099
4369	51259
4369	51316
4369	51388
4369	51421
4369	51428
4369	51460
4369	51524
4369	51566
4369	51629
4369	51660
4369	51663
4369	51665
4369	51763
4369	5184
4369	5250
4369	5268
4369	529
4369	5306
4369	53635
4369	539
4369	53918
4369	54206
4369	5442
4369	5447
4369	54498
4369	54534
4369	54545
4369	54626
4369	54675
4369	54707
4369	54739
4369	54751
4369	54776
4369	54788
4369	54812
4369	54845
4369	54861
4369	54884
4369	54910
4369	5495
4369	54982
4369	55007
4369	5501
4369	55020
4369	55022
4369	55024
4369	55054
4369	55152
4369	55223
4369	55227
4369	55276
4369	55280
4369	55299
4369	55315
4369	55330
4369	5534
4369	55561
4369	55651
4369	55669
4369	55683
4369	55750
4369	55756
4369	55760
4369	55788
4369	55803
4369	55813
4369	55857
4369	55897
4369	55911
4369	55958
4369	56267
4369	56270
4369	5629
4369	5639
4369	56477
4369	56603
4369	5662
4369	56666
4369	56683
4369	56829
4369	56920
4369	56949
4369	56963
4369	56970
4369	56990
4369	57088
4369	57139
4369	57154
4369	5720
4369	5728
4369	57415
4369	57449
4369	57455
4369	57471
4369	57513
4369	57530
4369	57538
4369	57586
4369	57600
4369	57608
4369	57805
4369	5792
4369	5799
4369	5833
4369	58473
4369	58505
4369	5877
4369	5883
4369	5891
4369	5900
4369	5908
4369	5927
4369	59271
4369	5937
4369	5970
4369	5976
4369	60
4369	6122
4369	6125
4369	6224
4369	6324
4369	63916
4369	6396
4369	6400
4369	64093
4369	64218
4369	64225
4369	64332
4369	644096
4369	64431
4369	64689
4369	6469
4369	64761
4369	64847
4369	64981
4369	65056
4369	65083
4369	65108
4369	65991
4369	65993
4369	6646
4369	6730
4369	6811
4369	6812
4369	6867
4369	6934
4369	6938
4369	7036
4369	7167
4369	7265
4369	7316
4369	7403
4369	7428
4369	7430
4369	7433
4369	7447
4369	7802
4369	78996
4369	79002
4369	79019
4369	79065
4369	79074
4369	79135
4369	794
4369	79575
4369	79594
4369	79637
4369	79679
4369	79703
4369	79791
4369	79845
4369	79874
4369	79993
4369	80013
4369	8027
4369	80851
4369	81631
4369	81688
4369	81858
4369	81892
4369	8204
4369	824
4369	8260
4369	8334
4369	8345
4369	83707
4369	83937
4369	8404
4369	84061
4369	8411
4369	84134
4369	84279
4369	8428
4369	84317
4369	84321
4369	84336
4369	84661
4369	84674
4369	84790
4369	8481
4369	84892
4369	84918
4369	84987
4369	85025
4369	85301
4369	85440
4369	85462
4369	8607
4369	8711
4369	8727
4369	8761
4369	8848
4369	8879
4369	8890
4369	8907
4369	8930
4369	8942
4369	90203
4369	9053
4369	9060
4369	91
4369	91039
4369	91056
4369	9107
4369	9117
4369	91373
4369	9144
4369	9145
4369	91624
4369	91851
4369	9191
4369	92162
4369	9218
4369	92815
4369	92922
4369	930
4369	9364
4369	9375
4369	9377
4369	94005
4369	94240
4369	9425
4369	9442
4369	9465
4369	9486
4369	949
4369	95
4369	9526
4369	9567
4369	9600
4369	9638
4369	9641
4369	9645
4369	9657
4369	975
4369	977
4369	9778
4369	9792
4369	9805
4369	9817
4369	9885
4369	9914
4369	9919
4369	9978
4869	1001
4869	10011
4869	100130958
4869	10014
4869	10062
4869	10083
4869	10084
4869	10121
4869	10139
4869	10188
4869	10197
4869	10217
4869	10226
4869	10233
4869	10240
4869	10269
4869	10324
4869	10347
4869	10401
4869	10434
4869	10445
4869	10509
4869	10519
4869	10550
4869	10585
4869	1059
4869	10614
4869	10618
4869	10623
4869	10785
4869	1080
4869	10908
4869	10929
4869	10954
4869	11034
4869	11247
4869	112703
4869	112942
4869	11315
4869	114294
4869	114801
4869	115004
4869	115265
4869	1154
4869	115426
4869	116447
4869	116841
4869	1174
4869	118472
4869	119016
4869	122060
4869	1241
4869	124402
4869	124512
4869	126129
4869	128178
4869	128434
4869	130074
4869	131118
4869	134266
4869	140680
4869	140688
4869	140735
4869	140738
4869	143458
4869	146439
4869	1477
4869	147807
4869	1512
4869	151473
4869	152579
4869	159
4869	1601
4869	161424
4869	161882
4869	163859
4869	1647
4869	168620
4869	1725
4869	1747
4869	1759
4869	1809
4869	1830
4869	1838
4869	1841
4869	1852
4869	1874
4869	1879
4869	1896
4869	1958
4869	2
4869	20
4869	200014
4869	201232
4869	201294
4869	201475
4869	201595
4869	2033
4869	2041
4869	2048
4869	2065
4869	2091
4869	2101
4869	2121
4869	219771
4869	220064
4869	222484
4869	2247
4869	22801
4869	22823
4869	22845
4869	22846
4869	22872
4869	22903
4869	22920
4869	22924
4869	22977
4869	23102
4869	23151
4869	23164
4869	23187
4869	23198
4869	23286
4869	23291
4869	2330
4869	23446
4869	23471
4869	23484
4869	23550
4869	2356
4869	23566
4869	23603
4869	23613
4869	23647
4869	23673
4869	23682
4869	23764
4869	246175
4869	2494
4869	252969
4869	255967
4869	2564
4869	257106
4869	25880
4869	2589
4869	25960
4869	25966
4869	25979
4869	26168
4869	2620
4869	26268
4869	26511
4869	26519
4869	26579
4869	2673
4869	2677
4869	2690
4869	26959
4869	26994
4869	27089
4869	27257
4869	27297
4869	27341
4869	27346
4869	283869
4869	283951
4869	284266
4869	285498
4869	2879
4869	28969
4869	29090
4869	29099
4869	2926
4869	2934
4869	29781
4869	29803
4869	29882
4869	29911
4869	29923
4869	29927
4869	29960
4869	30827
4869	3091
4869	3141
4869	3225
4869	3229
4869	3275
4869	3281
4869	3340
4869	339229
4869	3399
4869	340075
4869	3423
4869	342979
4869	3460
4869	347252
4869	353322
4869	3543
4869	3587
4869	3625
4869	369
4869	3696
4869	374
4869	374882
4869	375061
4869	3775
4869	3797
4869	3818
4869	3839
4869	3866
4869	387893
4869	389
4869	389058
4869	389336
4869	3913
4869	3993
4869	399474
4869	4010
4869	401152
4869	403313
4869	404093
4869	404550
4869	4054
4869	4134
4869	4145
4869	4189
4869	4200
4869	421
4869	4245
4869	4330
4869	4338
4869	440026
4869	4666
4869	467
4869	468
4869	4715
4869	4725
4869	4756
4869	4774
4869	4784
4869	483
4869	4973
4869	5054
4869	50626
4869	5064
4869	51002
4869	51009
4869	51073
4869	51100
4869	51138
4869	51157
4869	51191
4869	51247
4869	51258
4869	51278
4869	51286
4869	51291
4869	51304
4869	51398
4869	51438
4869	51454
4869	5150
4869	51501
4869	51522
4869	51529
4869	51548
4869	51586
4869	516
4869	51604
4869	51643
4869	51762
4869	5194
4869	5201
4869	5230
4869	5287
4869	5293
4869	5326
4869	533
4869	5394
4869	5428
4869	54386
4869	54433
4869	54499
4869	54520
4869	54620
4869	54664
4869	5467
4869	5476
4869	54800
4869	54840
4869	54843
4869	54948
4869	54994
4869	55009
4869	55034
4869	5504
4869	55057
4869	55069
4869	55116
4869	55118
4869	55172
4869	5519
4869	55207
4869	55255
4869	55262
4869	55286
4869	5536
4869	55365
4869	55450
4869	55568
4869	55692
4869	55740
4869	55742
4869	55795
4869	55827
4869	55970
4869	56005
4869	5613
4869	56548
4869	56834
4869	56889
4869	56931
4869	56952
4869	5699
4869	5702
4869	5704
4869	5710
4869	5711
4869	57110
4869	57198
4869	57210
4869	57217
4869	57549
4869	57572
4869	57602
4869	57616
4869	57647
4869	5777
4869	5830
4869	5832
4869	58495
4869	58528
4869	5971
4869	60509
4869	60526
4869	607
4869	6187
4869	6229
4869	6272
4869	6296
4869	6335
4869	6389
4869	63894
4869	63898
4869	63906
4869	64326
4869	64581
4869	6461
4869	646962
4869	6500
4869	6502
4869	65094
4869	6558
4869	6608
4869	6626
4869	665
4869	6665
4869	6711
4869	6721
4869	6722
4869	6774
4869	6810
4869	682
4869	6835
4869	685
4869	6904
4869	6909
4869	6993
4869	7014
4869	7069
4869	7105
4869	7130
4869	7260
4869	7311
4869	7319
4869	7355
4869	7410
4869	7415
4869	7461
4869	7529
4869	7551
4869	7629
4869	7737
4869	7832
4869	79017
4869	79031
4869	79083
4869	79137
4869	79174
4869	79188
4869	79589
4869	79694
4869	79714
4869	79735
4869	7979
4869	79827
4869	79829
4869	79890
4869	79939
4869	80004
4869	80148
4869	80270
4869	80310
4869	80321
4869	80328
4869	80346
4869	8061
4869	80727
4869	80776
4869	8091
4869	813
4869	81579
4869	81617
4869	8165
4869	81876
4869	823
4869	8323
4869	83641
4869	83758
4869	83862
4869	83930
4869	84245
4869	84261
4869	84282
4869	84287
4869	84306
4869	84364
4869	84447
4869	84629
4869	84752
4869	84814
4869	84816
4869	84844
4869	84910
4869	84913
4869	84925
4869	84926
4869	84941
4869	85415
4869	8553
4869	8706
4869	8744
4869	8797
4869	8801
4869	8851
4869	8878
4869	89796
4869	898
4869	89891
4869	9026
4869	90353
4869	90488
4869	90527
4869	9064
4869	9075
4869	9141
4869	9158
4869	91942
4869	91947
4869	9219
4869	9230
4869	9275
4869	92999
4869	93058
4869	9315
4869	9328
4869	9334
4869	9349
